"TIME","Country","Interest_Rate","Cluster"
2001-09-01,"Slovak Republic",7.63,1
2001-09-01,"Spain",3.9829,4
2001-09-01,"Sweden",4.01,4
2001-09-01,"Switzerland",2.141439,4
2001-09-01,"United Kingdom",4.72946,1
2001-09-01,"United States",2.87,4
2001-09-01,"China",2.3849,2
2001-09-01,"Estonia",4.97,1
2001-09-01,"Indonesia",16.16,3
2001-09-01,"Israel",6.595,1
2001-09-01,"South Africa",9.241667,3
2001-09-01,"Colombia",11.86,3
2001-09-01,"Latvia",6.87,1
2001-09-01,"Euro area",3.9829,4
2001-09-01,"Lithuania",4.656,1
2001-09-01,"Romania",38.172,3
2001-10-01,"Australia",4.36,1
2001-10-01,"Austria",3.5999,4
2001-10-01,"Belgium",3.5999,4
2001-10-01,"Canada",2.896364,4
2001-10-01,"Czechia",5.290435,4
2001-10-01,"Denmark",3.959565,4
2001-10-01,"Finland",3.5999,4
2001-10-01,"France",3.5999,4
2001-10-01,"Germany",3.5999,4
2001-10-01,"Greece",3.5999,4
2001-10-01,"Iceland",11.864,3
2001-10-01,"Ireland",3.5999,4
2001-10-01,"Italy",3.5999,4
2001-10-01,"Korea",4.36,1
2001-10-01,"Luxembourg",3.5999,4
2001-10-01,"Mexico",11.16,3
2001-10-01,"Netherlands",3.5999,4
2001-10-01,"New Zealand",5.15,1
2001-10-01,"Norway",6.94,1
2001-10-01,"Poland",13.84,3
2001-10-01,"Portugal",3.5999,4
2001-10-01,"Slovak Republic",7.61,1
2001-10-01,"Spain",3.5999,4
2001-10-01,"Sweden",3.7,4
2001-10-01,"Switzerland",1.930111,4
2001-10-01,"United Kingdom",4.42821,1
2001-10-01,"United States",2.31,4
2001-10-01,"China",2.3417,2
2001-10-01,"Estonia",4.68,1
2001-10-01,"Indonesia",16.67,3
2001-10-01,"Israel",6.263158,1
2001-10-01,"South Africa",8.867037,3
2001-10-01,"Colombia",11.46,3
2001-10-01,"Latvia",6.98,1
2001-10-01,"Euro area",3.5999,4
2001-10-01,"Lithuania",4.204782,1
2001-10-01,"Romania",37.16696,3
2001-11-01,"Australia",4.28,1
2001-11-01,"Austria",3.3857,4
2001-11-01,"Belgium",3.3857,4
2001-11-01,"Canada",2.284762,4
2001-11-01,"Czechia",5.081818,4
2001-11-01,"Denmark",3.701023,4
2001-11-01,"Finland",3.3857,4
2001-11-01,"France",3.3857,4
2001-11-01,"Germany",3.3857,4
2001-11-01,"Greece",3.3857,4
2001-11-01,"Iceland",11.583,3
2001-11-01,"Ireland",3.3857,4
2001-11-01,"Italy",3.3857,4
2001-11-01,"Korea",4.53,1
2001-11-01,"Luxembourg",3.3857,4
2001-11-01,"Mexico",10.21,3
2001-11-01,"Netherlands",3.3857,4
2001-11-01,"New Zealand",4.87,1
2001-11-01,"Norway",6.9,1
2001-11-01,"Poland",12.45,3
2001-11-01,"Portugal",3.3857,4
2001-11-01,"Slovak Republic",7.51,1
2001-11-01,"Spain",3.3857,4
2001-11-01,"Sweden",3.3857,4
2001-11-01,"Switzerland",1.836329,4
2001-11-01,"United Kingdom",3.99675,1
2001-11-01,"United States",2.03,4
2001-11-01,"China",2.3371,2
2001-11-01,"Estonia",4.35,1
2001-11-01,"Indonesia",17.06,3
2001-11-01,"Israel",5.921667,1
2001-11-01,"South Africa",8.758846,3
2001-11-01,"Colombia",11.48,3
2001-11-01,"Latvia",6.8,1
2001-11-01,"Euro area",3.3857,4
2001-11-01,"Lithuania",4.432381,1
2001-11-01,"Romania",36.47636,3
2001-12-01,"Australia",4.25,1
2001-12-01,"Austria",3.3449,4
2001-12-01,"Belgium",3.3449,4
2001-12-01,"Canada",2.117368,4
2001-12-01,"Czechia",4.689445,4
2001-12-01,"Denmark",3.634881,4
2001-12-01,"Finland",3.3449,4
2001-12-01,"France",3.3449,4
2001-12-01,"Germany",3.3449,4
2001-12-01,"Greece",3.3449,4
2001-12-01,"Iceland",12.456,3
2001-12-01,"Ireland",3.3449,4
2001-12-01,"Italy",3.3449,4
2001-12-01,"Korea",4.84,1
2001-12-01,"Luxembourg",3.3449,4
2001-12-01,"Mexico",8.87,3
2001-12-01,"Netherlands",3.3449,4
2001-12-01,"New Zealand",4.86,1
2001-12-01,"Norway",6.59,1
2001-12-01,"Poland",11.91,3
2001-12-01,"Portugal",3.3449,4
2001-12-01,"Slovak Republic",7.5,1
2001-12-01,"Spain",3.3449,4
2001-12-01,"Sweden",3.71,4
2001-12-01,"Switzerland",1.693571,4
2001-12-01,"United Kingdom",4.0506,1
2001-12-01,"United States",1.83,4
2001-12-01,"China",2.2688,2
2001-12-01,"Estonia",4.02,1
2001-12-01,"Indonesia",17.24,3
2001-12-01,"Israel",5.070909,1
2001-12-01,"South Africa",9.204782,3
2001-12-01,"Colombia",11.4,3
2001-12-01,"Latvia",6.72,1
2001-12-01,"Euro area",3.3449,4
2001-12-01,"Lithuania",5.304211,1
2001-12-01,"Romania",36.45412,3
2002-01-01,"Australia",4.26,1
2002-01-01,"Austria",3.3388,4
2002-01-01,"Belgium",3.3388,4
2002-01-01,"Canada",2.014091,4
2002-01-01,"Czechia",4.551363,4
2002-01-01,"Denmark",3.632935,4
2002-01-01,"Finland",3.3388,4
2002-01-01,"France",3.3388,4
2002-01-01,"Germany",3.3388,4
2002-01-01,"Greece",3.3388,4
2002-01-01,"Iceland",12.568,3
2002-01-01,"Ireland",3.3388,4
2002-01-01,"Italy",3.3388,4
2002-01-01,"Korea",4.79,1
2002-01-01,"Luxembourg",3.3388,4
2002-01-01,"Mexico",8.44,3
2002-01-01,"Netherlands",3.3388,4
2002-01-01,"New Zealand",4.86,1
2002-01-01,"Norway",6.32,1
2002-01-01,"Poland",10.64,3
2002-01-01,"Portugal",3.3388,4
2002-01-01,"Slovak Republic",7.45,1
2002-01-01,"Spain",3.3388,4
2002-01-01,"Sweden",3.74,4
2002-01-01,"Switzerland",1.566818,4
2002-01-01,"United Kingdom",4.04677,1
2002-01-01,"United States",1.74,4
2002-01-01,"China",2.2796,2
2002-01-01,"Estonia",3.97,1
2002-01-01,"Indonesia",17.39,3
2002-01-01,"Israel",4.036522,1
2002-01-01,"South Africa",9.437693,3
2002-01-01,"Colombia",11.21,3
2002-01-01,"Latvia",5.51,1
2002-01-01,"Euro area",3.3388,4
2002-01-01,"Lithuania",4.835454,1
2002-01-01,"Romania",36.78391,3
2002-02-01,"Australia",4.31,1
2002-02-01,"Austria",3.3571,4
2002-02-01,"Belgium",3.3571,4
2002-02-01,"Canada",2.116,4
2002-02-01,"Czechia",4.3015,4
2002-02-01,"Denmark",3.604625,4
2002-02-01,"Finland",3.3571,4
2002-02-01,"France",3.3571,4
2002-02-01,"Germany",3.3571,4
2002-02-01,"Greece",3.3571,4
2002-02-01,"Iceland",12.289,3
2002-02-01,"Ireland",3.3571,4
2002-02-01,"Italy",3.3571,4
2002-02-01,"Korea",4.54,1
2002-02-01,"Luxembourg",3.3571,4
2002-02-01,"Mexico",9.06,3
2002-02-01,"Netherlands",3.3571,4
2002-02-01,"New Zealand",4.93,1
2002-02-01,"Norway",6.57,1
2002-02-01,"Poland",10.22,3
2002-02-01,"Portugal",3.3571,4
2002-02-01,"Slovak Republic",7.47,1
2002-02-01,"Spain",3.3571,4
2002-02-01,"Sweden",3.87,4
2002-02-01,"Switzerland",1.595742,4
2002-02-01,"United Kingdom",4.05268,1
2002-02-01,"United States",1.82,4
2002-02-01,"China",2.1624,2
2002-02-01,"Estonia",3.97,1
2002-02-01,"Indonesia",17.24,3
2002-02-01,"Israel",4.375263,1
2002-02-01,"South Africa",9.4275,3
2002-02-01,"Colombia",10.75,3
2002-02-01,"Latvia",4.73,1
2002-02-01,"Euro area",3.3571,4
2002-02-01,"Lithuania",4.548,1
2002-02-01,"Romania",36.0395,3
2002-03-01,"Australia",4.46,1
2002-03-01,"Austria",3.3908,4
2002-03-01,"Belgium",3.3908,4
2002-03-01,"Canada",2.2405,4
2002-03-01,"Czechia",4.300952,4
2002-03-01,"Denmark",3.640476,4
2002-03-01,"Finland",3.3908,4
2002-03-01,"France",3.3908,4
2002-03-01,"Germany",3.3908,4
2002-03-01,"Greece",3.3908,4
2002-03-01,"Iceland",11.472,3
2002-03-01,"Ireland",3.3908,4
2002-03-01,"Italy",3.3908,4
2002-03-01,"Korea",4.64,1
2002-03-01,"Luxembourg",3.3908,4
2002-03-01,"Mexico",8.61,3
2002-03-01,"Netherlands",3.3908,4
2002-03-01,"New Zealand",5.31,1
2002-03-01,"Norway",6.72,1
2002-03-01,"Poland",10.34,3
2002-03-01,"Portugal",3.3908,4
2002-03-01,"Slovak Republic",7.48,1
2002-03-01,"Spain",3.3908,4
2002-03-01,"Sweden",4.09,4
2002-03-01,"Switzerland",1.509085,4
2002-03-01,"United Kingdom",4.13055,1
2002-03-01,"United States",1.91,4
2002-03-01,"China",2.0207,2
2002-03-01,"Estonia",3.97,1
2002-03-01,"Indonesia",17.02,3
2002-03-01,"Israel",4.87625,1
2002-03-01,"South Africa",9.9175,3
2002-03-01,"Colombia",10.6,3
2002-03-01,"Latvia",4.65,1
2002-03-01,"Euro area",3.3908,4
2002-03-01,"Lithuania",4.2905,1
2002-03-01,"Romania",35.59143,3
2002-04-01,"Australia",4.59,1
2002-04-01,"Austria",3.4069,4
2002-04-01,"Belgium",3.4069,4
2002-04-01,"Canada",2.402727,4
2002-04-01,"Czechia",4.209048,4
2002-04-01,"Denmark",3.666818,4
2002-04-01,"Finland",3.4069,4
2002-04-01,"France",3.4069,4
2002-04-01,"Germany",3.4069,4
2002-04-01,"Greece",3.4069,4
2002-04-01,"Iceland",10.315,3
2002-04-01,"Ireland",3.4069,4
2002-04-01,"Italy",3.4069,4
2002-04-01,"Korea",4.79,1
2002-04-01,"Luxembourg",3.4069,4
2002-04-01,"Mexico",7.12,3
2002-04-01,"Netherlands",3.4069,4
2002-04-01,"New Zealand",5.68,1
2002-04-01,"Norway",6.77,1
2002-04-01,"Poland",10.1,3
2002-04-01,"Portugal",3.4069,4
2002-04-01,"Slovak Republic",7.55,1
2002-04-01,"Spain",3.4069,4
2002-04-01,"Sweden",4.25,4
2002-04-01,"Switzerland",1.447129,4
2002-04-01,"United Kingdom",4.17319,1
2002-04-01,"United States",1.87,4
2002-04-01,"China",1.99,2
2002-04-01,"Estonia",3.97,1
2002-04-01,"Indonesia",16.57,3
2002-04-01,"Israel",5.078333,1
2002-04-01,"South Africa",10.6,3
2002-04-01,"Colombia",10.01,3
2002-04-01,"Latvia",4.54,1
2002-04-01,"Euro area",3.4069,4
2002-04-01,"Lithuania",3.499524,1
2002-04-01,"Romania",34.80545,3
2002-05-01,"Australia",4.84,1
2002-05-01,"Austria",3.4671,4
2002-05-01,"Belgium",3.4671,4
2002-05-01,"Canada",2.610909,4
2002-05-01,"Czechia",3.813333,4
2002-05-01,"Denmark",3.725543,4
2002-05-01,"Finland",3.4671,4
2002-05-01,"France",3.4671,4
2002-05-01,"Germany",3.4671,4
2002-05-01,"Greece",3.4671,4
2002-05-01,"Iceland",9.596,3
2002-05-01,"Ireland",3.4671,4
2002-05-01,"Italy",3.4671,4
2002-05-01,"Korea",4.81,1
2002-05-01,"Luxembourg",3.4671,4
2002-05-01,"Mexico",7.63,3
2002-05-01,"Netherlands",3.4671,4
2002-05-01,"New Zealand",5.83,1
2002-05-01,"Norway",6.9,1
2002-05-01,"Poland",9.6,3
2002-05-01,"Portugal",3.4671,4
2002-05-01,"Slovak Republic",8.05,1
2002-05-01,"Spain",3.4671,4
2002-05-01,"Sweden",4.29,4
2002-05-01,"Switzerland",1.124678,4
2002-05-01,"United Kingdom",4.1537,1
2002-05-01,"United States",1.82,4
2002-05-01,"China",1.982,2
2002-05-01,"Estonia",3.94,1
2002-05-01,"Indonesia",16.24,3
2002-05-01,"Israel",5.511429,1
2002-05-01,"South Africa",11.15654,3
2002-05-01,"Colombia",9.07,3
2002-05-01,"Latvia",4.38,1
2002-05-01,"Euro area",3.4671,4
2002-05-01,"Lithuania",3.355909,1
2002-05-01,"Romania",33.21158,3
2002-06-01,"Australia",5.07,1
2002-06-01,"Austria",3.464,4
2002-06-01,"Belgium",3.464,4
2002-06-01,"Canada",2.789,4
2002-06-01,"Czechia",3.776,4
2002-06-01,"Denmark",3.733125,4
2002-06-01,"Finland",3.464,4
2002-06-01,"France",3.464,4
2002-06-01,"Germany",3.464,4
2002-06-01,"Greece",3.464,4
2002-06-01,"Iceland",8.974,3
2002-06-01,"Ireland",3.464,4
2002-06-01,"Italy",3.464,4
2002-06-01,"Korea",4.85,1
2002-06-01,"Luxembourg",3.464,4
2002-06-01,"Mexico",8.65,3
2002-06-01,"Netherlands",3.464,4
2002-06-01,"New Zealand",5.96,1
2002-06-01,"Norway",7.12,1
2002-06-01,"Poland",8.97,3
2002-06-01,"Portugal",3.464,4
2002-06-01,"Slovak Republic",8.19,1
2002-06-01,"Spain",3.464,4
2002-06-01,"Sweden",4.28,4
2002-06-01,"Switzerland",1.138108,4
2002-06-01,"United Kingdom",4.17758,1
2002-06-01,"United States",1.81,4
2002-06-01,"China",1.97,2
2002-06-01,"Estonia",3.92,1
2002-06-01,"Indonesia",15.85,3
2002-06-01,"Israel",8.286667,1
2002-06-01,"South Africa",11.43792,3
2002-06-01,"Colombia",8.41,3
2002-06-01,"Latvia",4.24,1
2002-06-01,"Euro area",3.464,4
2002-06-01,"Lithuania",3.531,1
2002-06-01,"Romania",30.8635,3
2002-07-01,"Australia",4.98,1
2002-07-01,"Austria",3.41,4
2002-07-01,"Belgium",3.41,4
2002-07-01,"Canada",2.875909,4
2002-07-01,"Czechia",3.365454,4
2002-07-01,"Denmark",3.677826,4
2002-07-01,"Finland",3.41,4
2002-07-01,"France",3.41,4
2002-07-01,"Germany",3.41,4
2002-07-01,"Greece",3.41,4
2002-07-01,"Iceland",8.399,3
2002-07-01,"Ireland",3.41,4
2002-07-01,"Italy",3.41,4
2002-07-01,"Korea",4.91,1
2002-07-01,"Luxembourg",3.41,4
2002-07-01,"Mexico",8.73,3
2002-07-01,"Netherlands",3.41,4
2002-07-01,"New Zealand",6,1
2002-07-01,"Norway",7.25,1
2002-07-01,"Poland",8.69,3
2002-07-01,"Portugal",3.41,4
2002-07-01,"Slovak Republic",8.09,1
2002-07-01,"Spain",3.41,4
2002-07-01,"Sweden",4.26,4
2002-07-01,"Switzerland",0.704178,4
2002-07-01,"United Kingdom",4.06054,1
2002-07-01,"United States",1.79,4
2002-07-01,"China",2.03,2
2002-07-01,"Estonia",3.89,1
2002-07-01,"Indonesia",15.26,3
2002-07-01,"Israel",9.129091,1
2002-07-01,"South Africa",11.36926,3
2002-07-01,"Colombia",7.86,3
2002-07-01,"Latvia",4.26,1
2002-07-01,"Euro area",3.41,4
2002-07-01,"Lithuania",3.478696,1
2002-07-01,"Romania",29.12956,3
2002-08-01,"Australia",4.96,1
2002-08-01,"Austria",3.3519,4
2002-08-01,"Belgium",3.3519,4
2002-08-01,"Canada",2.945714,4
2002-08-01,"Czechia",3.0555,4
2002-08-01,"Denmark",3.578977,4
2002-08-01,"Finland",3.3519,4
2002-08-01,"France",3.3519,4
2002-08-01,"Germany",3.3519,4
2002-08-01,"Greece",3.3519,4
2002-08-01,"Iceland",7.75,3
2002-08-01,"Ireland",3.3519,4
2002-08-01,"Italy",3.3519,4
2002-08-01,"Korea",4.8,1
2002-08-01,"Luxembourg",3.3519,4
2002-08-01,"Mexico",7.95,3
2002-08-01,"Netherlands",3.3519,4
2002-08-01,"New Zealand",5.87,1
2002-08-01,"Norway",7.26,1
2002-08-01,"Poland",8.33,3
2002-08-01,"Portugal",3.3519,4
2002-08-01,"Slovak Republic",7.99,1
2002-08-01,"Spain",3.3519,4
2002-08-01,"Sweden",4.19,4
2002-08-01,"Switzerland",0.620826,4
2002-08-01,"United Kingdom",3.98654,1
2002-08-01,"United States",1.73,4
2002-08-01,"China",2.12,2
2002-08-01,"Estonia",3.88,1
2002-08-01,"Indonesia",14.77,3
2002-08-01,"Israel",9.001111,1
2002-08-01,"South Africa",11.43,3
2002-08-01,"Colombia",7.9,3
2002-08-01,"Latvia",4.24,1
2002-08-01,"Euro area",3.3519,4
2002-08-01,"Lithuania",3.498095,1
2002-08-01,"Romania",27.62227,3
2002-09-01,"Australia",4.92,1
2002-09-01,"Austria",3.3101,4
2002-09-01,"Belgium",3.3101,4
2002-09-01,"Canada",2.9155,4
2002-09-01,"Czechia",2.990476,4
2002-09-01,"Denmark",3.452262,4
2002-09-01,"Finland",3.3101,4
2002-09-01,"France",3.3101,4
2002-09-01,"Germany",3.3101,4
2002-09-01,"Greece",3.3101,4
2002-09-01,"Iceland",7.214,3
2002-09-01,"Ireland",3.3101,4
2002-09-01,"Italy",3.3101,4
2002-09-01,"Korea",4.81,1
2002-09-01,"Luxembourg",3.3101,4
2002-09-01,"Mexico",8.74,3
2002-09-01,"Netherlands",3.3101,4
2002-09-01,"New Zealand",5.86,1
2002-09-01,"Norway",7.15,1
2002-09-01,"Poland",7.73,3
2002-09-01,"Portugal",3.3101,4
2002-09-01,"Slovak Republic",7.91,1
2002-09-01,"Spain",3.3101,4
2002-09-01,"Sweden",4.17,4
2002-09-01,"Switzerland",0.606619,4
2002-09-01,"United Kingdom",3.98872,1
2002-09-01,"United States",1.76,4
2002-09-01,"China",2.23,2
2002-09-01,"Estonia",3.88,1
2002-09-01,"Indonesia",14.36,3
2002-09-01,"Israel",9.066842,1
2002-09-01,"South Africa",12.11083,3
2002-09-01,"Colombia",7.93,3
2002-09-01,"Latvia",4.07,1
2002-09-01,"Euro area",3.3101,4
2002-09-01,"Lithuania",3.487143,1
2002-09-01,"Romania",26.47762,3
2002-10-01,"Australia",4.9,1
2002-10-01,"Austria",3.2613,4
2002-10-01,"Belgium",3.2613,4
2002-10-01,"Canada",2.880909,4
2002-10-01,"Czechia",2.82,4
2002-10-01,"Denmark",3.435865,4
2002-10-01,"Finland",3.2613,4
2002-10-01,"France",3.2613,4
2002-10-01,"Germany",3.2613,4
2002-10-01,"Greece",3.2613,4
2002-10-01,"Iceland",6.646,3
2002-10-01,"Ireland",3.2613,4
2002-10-01,"Italy",3.2613,4
2002-10-01,"Korea",4.91,1
2002-10-01,"Luxembourg",3.2613,4
2002-10-01,"Mexico",9.1,3
2002-10-01,"Netherlands",3.2613,4
2002-10-01,"New Zealand",5.88,1
2002-10-01,"Norway",7.12,1
2002-10-01,"Poland",7.02,3
2002-10-01,"Portugal",3.2613,4
2002-10-01,"Slovak Republic",7.79,1
2002-10-01,"Spain",3.2613,4
2002-10-01,"Sweden",4.07,4
2002-10-01,"Switzerland",0.602483,4
2002-10-01,"United Kingdom",3.96401,1
2002-10-01,"United States",1.73,4
2002-10-01,"China",2.34,2
2002-10-01,"Estonia",3.84,1
2002-10-01,"Indonesia",13.94,3
2002-10-01,"Israel",9.283913,1
2002-10-01,"South Africa",12.61222,3
2002-10-01,"Colombia",7.9,3
2002-10-01,"Latvia",3.92,1
2002-10-01,"Euro area",3.2613,4
2002-10-01,"Lithuania",3.53,1
2002-10-01,"Romania",24.15956,3
2002-11-01,"Australia",4.84,1
2002-11-01,"Austria",3.1241,4
2002-11-01,"Belgium",3.1241,4
2002-11-01,"Canada",2.836,4
2002-11-01,"Czechia",2.772857,4
2002-11-01,"Denmark",3.310833,4
2002-11-01,"Finland",3.1241,4
2002-11-01,"France",3.1241,4
2002-11-01,"Germany",3.1241,4
2002-11-01,"Greece",3.1241,4
2002-11-01,"Iceland",6.35,3
2002-11-01,"Ireland",3.1241,4
2002-11-01,"Italy",3.1241,4
2002-11-01,"Korea",4.91,1
2002-11-01,"Luxembourg",3.1241,4
2002-11-01,"Mexico",8.73,3
2002-11-01,"Netherlands",3.1241,4
2002-11-01,"New Zealand",5.9,1
2002-11-01,"Norway",7.09,1
2002-11-01,"Poland",6.76,3
2002-11-01,"Portugal",3.1241,4
2002-11-01,"Slovak Republic",6.43,1
2002-11-01,"Spain",3.1241,4
2002-11-01,"Sweden",3.91,4
2002-11-01,"Switzerland",0.601656,4
2002-11-01,"United Kingdom",3.97142,1
2002-11-01,"United States",1.39,4
2002-11-01,"China",2.33,2
2002-11-01,"Estonia",3.8,1
2002-11-01,"Indonesia",13.76,3
2002-11-01,"Israel",9.004706,1
2002-11-01,"South Africa",12.16923,3
2002-11-01,"Colombia",7.89,3
2002-11-01,"Latvia",3.92,1
2002-11-01,"Euro area",3.1241,4
2002-11-01,"Lithuania",3.493,1
2002-11-01,"Romania",22.33191,3
2002-12-01,"Australia",4.83,1
2002-12-01,"Austria",2.941,4
2002-12-01,"Belgium",2.941,4
2002-12-01,"Canada",2.857,4
2002-12-01,"Czechia",2.633158,4
2002-12-01,"Denmark",3.065341,4
2002-12-01,"Finland",2.941,4
2002-12-01,"France",2.941,4
2002-12-01,"Germany",2.941,4
2002-12-01,"Greece",2.941,4
2002-12-01,"Iceland",6.119,3
2002-12-01,"Ireland",2.941,4
2002-12-01,"Italy",2.941,4
2002-12-01,"Korea",4.9,1
2002-12-01,"Luxembourg",2.941,4
2002-12-01,"Mexico",8.64,3
2002-12-01,"Netherlands",2.941,4
2002-12-01,"New Zealand",5.92,1
2002-12-01,"Norway",6.62,1
2002-12-01,"Poland",6.87,3
2002-12-01,"Portugal",2.941,4
2002-12-01,"Slovak Republic",5.59,1
2002-12-01,"Spain",2.941,4
2002-12-01,"Sweden",3.67,4
2002-12-01,"Switzerland",0.4675,4
2002-12-01,"United Kingdom",4.01777,1
2002-12-01,"United States",1.34,4
2002-12-01,"China",2.37,2
2002-12-01,"Estonia",3.53,1
2002-12-01,"Indonesia",13.63,3
2002-12-01,"Israel",8.36087,1
2002-12-01,"South Africa",12.26652,3
2002-12-01,"Colombia",7.73,3
2002-12-01,"Latvia",3.79,1
2002-12-01,"Euro area",2.941,4
2002-12-01,"Lithuania",3.4135,1
2002-12-01,"Romania",20.95053,3
2003-01-01,"Australia",4.8,1
2003-01-01,"Austria",2.8318,4
2003-01-01,"Belgium",2.8318,4
2003-01-01,"Canada",2.87,4
2003-01-01,"Czechia",2.660455,4
2003-01-01,"Denmark",2.974783,4
2003-01-01,"Finland",2.8318,4
2003-01-01,"France",2.8318,4
2003-01-01,"Germany",2.8318,4
2003-01-01,"Greece",2.8318,4
2003-01-01,"Iceland",6.284,3
2003-01-01,"Ireland",2.8318,4
2003-01-01,"Italy",2.8318,4
2003-01-01,"Korea",4.7,1
2003-01-01,"Luxembourg",2.8318,4
2003-01-01,"Mexico",9.38,3
2003-01-01,"Netherlands",2.8318,4
2003-01-01,"New Zealand",5.86,1
2003-01-01,"Norway",5.99,1
2003-01-01,"Poland",6.47,3
2003-01-01,"Portugal",2.8318,4
2003-01-01,"Slovak Republic",5.64,1
2003-01-01,"Spain",2.8318,4
2003-01-01,"Sweden",3.65,4
2003-01-01,"Switzerland",0.502632,4
2003-01-01,"United Kingdom",3.98263,1
2003-01-01,"United States",1.29,4
2003-01-01,"China",2.39,2
2003-01-01,"Estonia",3.47,1
2003-01-01,"Indonesia",13.49,3
2003-01-01,"Israel",8.172857,1
2003-01-01,"South Africa",12.34461,3
2003-01-01,"Colombia",7.68,3
2003-01-01,"Latvia",3.76,1
2003-01-01,"Euro area",2.8318,4
2003-01-01,"Lithuania",3.322727,1
2003-01-01,"Romania",19.784,3
2003-02-01,"Australia",4.75,1
2003-02-01,"Austria",2.6875,4
2003-02-01,"Belgium",2.6875,4
2003-02-01,"Canada",2.921,4
2003-02-01,"Czechia",2.45,4
2003-02-01,"Denmark",2.83425,4
2003-02-01,"Finland",2.6875,4
2003-02-01,"France",2.6875,4
2003-02-01,"Germany",2.6875,4
2003-02-01,"Greece",2.6875,4
2003-02-01,"Iceland",5.661,3
2003-02-01,"Ireland",2.6875,4
2003-02-01,"Italy",2.6875,4
2003-02-01,"Korea",4.54,1
2003-02-01,"Luxembourg",2.6875,4
2003-02-01,"Mexico",9.85,3
2003-02-01,"Netherlands",2.6875,4
2003-02-01,"New Zealand",5.82,1
2003-02-01,"Norway",5.69,1
2003-02-01,"Poland",6.27,3
2003-02-01,"Portugal",2.6875,4
2003-02-01,"Slovak Republic",5.93,1
2003-02-01,"Spain",2.6875,4
2003-02-01,"Sweden",3.61,4
2003-02-01,"Switzerland",0.482395,4
2003-02-01,"United Kingdom",3.75425,1
2003-02-01,"United States",1.27,4
2003-02-01,"China",2.31,2
2003-02-01,"Estonia",3.46,1
2003-02-01,"Indonesia",13.15,3
2003-02-01,"Israel",8.416,1
2003-02-01,"South Africa",12.62708,3
2003-02-01,"Colombia",7.77,3
2003-02-01,"Latvia",3.77,1
2003-02-01,"Euro area",2.6875,4
2003-02-01,"Lithuania",3.527,1
2003-02-01,"Romania",19.35,3
2003-03-01,"Australia",4.76,1
2003-03-01,"Austria",2.53,4
2003-03-01,"Belgium",2.53,4
2003-03-01,"Canada",3.201905,4
2003-03-01,"Czechia",2.392857,4
2003-03-01,"Denmark",2.66631,4
2003-03-01,"Finland",2.53,4
2003-03-01,"France",2.53,4
2003-03-01,"Germany",2.53,4
2003-03-01,"Greece",2.53,4
2003-03-01,"Iceland",5.394,3
2003-03-01,"Ireland",2.53,4
2003-03-01,"Italy",2.53,4
2003-03-01,"Korea",4.76,1
2003-03-01,"Luxembourg",2.53,4
2003-03-01,"Mexico",10.04,3
2003-03-01,"Netherlands",2.53,4
2003-03-01,"New Zealand",5.81,1
2003-03-01,"Norway",5.49,1
2003-03-01,"Poland",5.98,3
2003-03-01,"Portugal",2.53,4
2003-03-01,"Slovak Republic",6.09,1
2003-03-01,"Spain",2.53,4
2003-03-01,"Sweden",3.4,4
2003-03-01,"Switzerland",0.176613,4
2003-03-01,"United Kingdom",3.65503,1
2003-03-01,"United States",1.23,4
2003-03-01,"China",2.24,2
2003-03-01,"Estonia",3.28,1
2003-03-01,"Indonesia",12.9,3
2003-03-01,"Israel",8.063889,1
2003-03-01,"South Africa",12.7332,3
2003-03-01,"Colombia",7.76,3
2003-03-01,"Latvia",3.72,1
2003-03-01,"Euro area",2.53,4
2003-03-01,"Lithuania",3.4485,1
2003-03-01,"Romania",18.34143,3
2003-04-01,"Australia",4.79,1
2003-04-01,"Austria",2.5333,4
2003-04-01,"Belgium",2.5333,4
2003-04-01,"Canada",3.301905,4
2003-04-01,"Czechia",2.445238,4
2003-04-01,"Denmark",2.671364,4
2003-04-01,"Finland",2.5333,4
2003-04-01,"France",2.5333,4
2003-04-01,"Germany",2.5333,4
2003-04-01,"Greece",2.5333,4
2003-04-01,"Iceland",5.272,3
2003-04-01,"Ireland",2.5333,4
2003-04-01,"Italy",2.5333,4
2003-04-01,"Korea",4.62,1
2003-04-01,"Luxembourg",2.5333,4
2003-04-01,"Mexico",8.7,3
2003-04-01,"Netherlands",2.5333,4
2003-04-01,"New Zealand",5.73,1
2003-04-01,"Norway",5.26,1
2003-04-01,"Poland",5.91,3
2003-04-01,"Portugal",2.5333,4
2003-04-01,"Slovak Republic",5.98,1
2003-04-01,"Spain",2.5333,4
2003-04-01,"Sweden",3.42,4
2003-04-01,"Switzerland",0.169372,4
2003-04-01,"United Kingdom",3.64598,1
2003-04-01,"United States",1.24,4
2003-04-01,"China",2.17,2
2003-04-01,"Estonia",3.19,1
2003-04-01,"Indonesia",12.48,3
2003-04-01,"Israel",7.484118,1
2003-04-01,"South Africa",12.74217,3
2003-04-01,"Colombia",7.72,3
2003-04-01,"Latvia",3.7,1
2003-04-01,"Euro area",2.5333,4
2003-04-01,"Lithuania",2.888572,1
2003-04-01,"Romania",18.45476,3
2003-05-01,"Australia",4.78,1
2003-05-01,"Austria",2.4005,4
2003-05-01,"Belgium",2.4005,4
2003-05-01,"Canada",3.322857,4
2003-05-01,"Czechia",2.454,4
2003-05-01,"Denmark",2.535227,4
